,ID,band_gap,a,b,c,alpha,beta,gamma,piezo_modulus
1474,mp-27934,2.9381,6.33504921894258,6.33504921894258,6.605298328784931,73.45161492403575,73.45161492403575,87.7470251222909,0.002810222406746489
1475,mp-755132,2.4055000000000004,3.93115047,6.28136558,6.89446156,90.0,90.0,90.0,0.673950005794906
1476,mp-14433,2.3402,6.27981441481329,6.279814676411166,6.268901678870364,107.50869730198623,107.50869539696227,113.53719564296863,0.548641625289223
1477,mp-6426,3.6357,5.714108,8.376814,9.157536,90.0,90.0,90.0,0.16875999999999997
1478,mp-19833,0.37729999999999997,3.80915841,3.8091569621067216,3.88739471,90.0,90.0,119.99999462072913,0.26557412977075023
1479,mp-11390,0.18850000000000033,5.070952,5.723111,8.586156053269995,72.78102980649335,90.0,90.0,0.1101299999999999
1480,mp-554573,5.7899,4.800970405813183,6.972727908119389,8.024498039414551,89.99798858275057,90.0112554595169,106.27516361688429,0.10228182015344214
1481,mp-1340,1.0435999999999999,5.97474886,6.244271784699652,8.31850459988779,103.00538421118438,89.9999999311225,118.58216061296015,0.21392902850884224
1482,mp-753012,1.6739,5.34671887,9.2768137,13.40070011,90.0,90.0,90.0,5.846698935929359
1483,mp-17719,1.9663000000000004,5.258239183885806,5.815887024001907,6.066184536309091,118.6442335044042,115.6838886478433,90.00000457091653,0.7538072545271806
1484,mp-10096,0.7466999999999997,5.181333,9.730728,16.824014,90.0,90.0,90.0,0.47393926066533315
1485,mp-15572,0.9426000000000001,7.61936257,9.79844322,10.48708764,90.0,90.0,90.0,0.6387812623269411
1486,mp-27888,3.9016,7.049345691319325,7.049345785405297,7.741872724332834,105.6561741528694,105.65615943330432,114.03216497719689,2.5188750000000004
1487,mp-984718,1.1428000000000003,7.423019793529394,7.423019534771128,11.517661550055116,90.00030896864811,89.99969515500375,119.99959949791025,0.23544707494467443
1488,mp-625136,3.4329,4.863067071093086,5.499313643197931,8.100971956098908,91.49909618848388,93.4859377148764,108.02673799632524,0.6106600000000001
1489,mp-558085,3.0403000000000002,6.95621257,7.81961597,7.81961597,90.0,90.0,90.0,1.1404941996783673
1490,mp-23778,5.0712,6.15505139,8.47198793,8.7437799,90.0,90.0,90.0,0.06168499999999999
1491,mp-27821,0.8305999999999996,9.594960772238728,9.594960772238728,6.900697,90.0,90.0,120.00000532476406,0.17283117985268476
1492,mp-568890,0.45959999999999956,6.65934205,6.79710289,16.8149248,90.0,90.0,90.0,0.5708599999999999
1493,mp-1383199,4.3454,7.075639950420014,7.075639950420014,7.33578699,90.0,90.0,105.30301962152035,8.344623417462577
1494,mp-18509,5.4514,4.435476,4.619989497344339,9.805541507712363,99.78439136213989,98.1977334544821,94.86924008581688,0.038395898007452335
1495,mp-18163,0.7557,4.004682615292253,4.004682615292253,4.004682615292253,118.50095002341453,118.50095002341453,92.61665297297185,0.2893906017639916
1496,mp-30311,2.4313999999999996,5.606963065885797,5.6069626944527915,6.755197306059274,114.52000142041021,114.52000706760907,90.0000094000374,0.07986771093502054
1497,mp-762018,3.1973,6.3596543697280055,6.402935413463712,6.359653736671858,48.38032988580039,47.80892231202092,48.38033333372322,0.3122477976664651
1498,mp-18105,1.2669,7.714037877874466,7.714037877874466,7.714037877874466,110.67624623859382,110.67624623859379,107.08715305232872,0.08643
1499,mp-1540546,3.8194999999999997,13.647930681449958,13.647930681449958,5.76557783,90.0,90.0,163.1807338057317,0.8186669472850234
1500,mp-23145,4.697500000000001,5.6051002487667425,5.6051002487667425,5.605100161112734,58.92548684232333,58.92548684232333,58.92547189953174,0.20067000000000002
1501,mp-752463,0.9837,5.74552968249386,5.74552968249386,5.74552968249386,60.00000000000001,60.00000000000001,60.00000000000001,4.700999999999999
1502,mp-1479,1.2434999999999992,9.437009657255045,9.437009657255045,7.398391,90.0,90.0,119.99999759713887,0.01681635677245407
1503,mp-684770,1.9018,6.187476203352759,6.187476203352759,6.187476203352759,113.20287229984451,113.20287229984451,102.2409918424127,3.0058834698314456
1504,mp-541291,1.2127000000000003,9.693808,5.085201,8.234674861487248,86.750025594461,90.0,90.0,0.6441152174196267
1505,mp-755803,3.1189999999999998,10.791109657892001,10.791109657892001,6.206082,90.0,90.0,119.99999790256204,0.21630999999999997
1506,mp-999498,3.9593999999999996,9.139797,9.139797,9.139797,90.0,90.0,90.0,0.038290000000000046
1507,mp-37449,1.6121999999999996,6.45523076,6.476590952718589,7.053439390127619,116.53502819836484,89.99999999999946,119.89095037027656,0.5307456533500768
1508,mp-758637,2.9336,6.418162,8.209778,12.885616,90.0,90.0,90.0,0.867392825137492
1509,mp-985591,2.1276,8.398350491258626,8.398350491258626,8.398350491258626,94.30557396885979,94.30557396885979,148.1951981152956,0.11358000000000007
1510,mp-558042,1.7035999999999998,7.177691082858831,7.177691082858831,8.876386387713415,51.898028663587674,51.898028663587674,48.00918465260043,1.575914123732007
1511,mp-17694,4.226,5.366139950266765,5.366139950266765,4.7754406201666875,81.21420597330034,81.21420597330034,102.05739831111943,0.2181189158960418
1512,mp-761711,1.4529,5.515867917632361,5.515866200873084,5.515333777678802,89.99986695162391,59.996841526273734,59.99991400218514,0.7566429018190068
1513,mp-1219559,0.4397,4.183534797252797,4.183534797252797,4.183534524234263,91.62468829859091,91.62468829859091,91.62469705907311,0.46213262566408414
1514,mp-40189,2.9505999999999997,5.08554398765373,5.08554398765373,5.08554398765373,100.63753496252322,100.63753496252322,129.10987265265567,0.05662999999999999
1515,mp-2782,1.4620000000000002,4.884389,5.07559,5.890257,90.0,90.0,90.0,0.013770000000000001
1516,mp-17271,0.0,9.814825437322511,9.814825437322511,5.847168,90.0,90.0,119.99999620712119,0.34374502019392944
1517,mp-977011,1.8542999999999998,4.815082,4.858519482249815,5.9488507993649495,90.67733011069869,93.39711737676956,104.98269619953707,1.804034257732249
1518,mp-13108,3.7304999999999997,7.01260948,7.01170388,6.87585118,90.0,90.0,90.0,8.735864163338391
1519,mp-6922,5.5311,5.323108958326829,5.321733449366409,5.324322510539329,99.72468896374286,114.56187482436364,114.54595294365166,0.14815499999999998
1520,mp-21616,2.4229,6.866243365564973,6.866243365564973,13.588059,90.0,90.0,119.99999388692157,0.05745999999999999
1521,mp-1106089,1.4144999999999999,6.794589525158528,6.794589525158528,6.52522,90.0,90.0,119.99999537643015,0.7487287851418717
1522,mp-761033,2.9849,9.934090795658083,9.934255612345389,9.934141570000419,97.4546788133097,97.45401500442773,137.7771702599739,0.4564044437327036
1523,mp-555867,2.2153,7.52578722,7.52578722,8.68358089,90.0,90.0,90.0,6.811062854408243
1524,mp-7147,1.1285000000000003,3.80838714,3.8083858317076533,24.89095901,90.0,90.0,120.00001136386041,0.4396923960548358
1525,mp-38728,2.2745999999999995,4.7843642035577725,4.7843642035577725,7.077494,90.0,90.0,120.0000028148513,0.7622200000000001
1526,mp-7580,1.8372000000000002,4.54406925,4.544069352415347,7.29169756,90.0,90.0,119.99997707068195,0.387315834279152
1527,mp-37207,3.5894,4.417463,4.941085,12.168541,90.0,90.0,90.0,0.01821500000000001
1528,mp-554390,3.6311,6.100459804491695,6.100315790102562,17.938272930351,90.00905080140437,89.98595693976402,119.99776616367471,0.31375
1529,mp-571093,0.7092999999999998,13.074011790000148,13.074011790000148,4.99308042,90.0,90.0,90.0,0.5140156122142735
1530,mp-1173671,3.9196,3.473838,9.958839,15.351064,90.0,90.0,90.0,0.9524882138611747
1531,mp-1189383,2.2472,4.978204914879563,6.337860393232002,4.979000381643834,81.50602101515973,104.32577537941827,81.50322866394492,0.9587176039898294
1532,mp-1212662,2.6954000000000002,5.970402270877399,5.970402270877399,3.3520403810434622,80.87722950768025,80.87722950768025,34.938472142741226,0.29819029964101784
1533,mp-618177,4.407500000000001,7.006946,3.98903,6.38820062917008,89.19940089503152,90.0,90.0,0.26891210497112245
1534,mp-675349,1.0667999999999997,6.843511,3.694739,6.209748601557795,89.82012427102866,90.0,90.0,0.514238833422832
1535,mp-1191811,1.6684,3.803259,5.786904395163445,7.189752312124111,82.98054303294231,89.0285931769675,82.06588738630234,0.5266208809000996
1536,mp-15748,0.0,3.161997225692015,3.161997225692015,7.634282010586326,86.74464263307361,86.74464263307361,59.77797647270637,0.35121
1537,mp-22889,4.04,4.306460829629477,4.306460829629477,6.268641,90.0,90.0,122.40760108984846,0.13011259931305652
1538,mp-695960,2.9858,5.680003,5.427784,9.027001046731355,52.91393422695023,90.0,90.0,1.0778597912994066
1539,mp-757971,0.2248000000000001,6.906124,7.597511,12.726013,90.0,90.0,90.0,1.6707941010617495
1540,mp-760343,2.7823,6.685289,6.685289,6.685289,90.0,90.0,90.0,0.40052271215250695
1541,mp-1020059,2.7518,9.092641059381428,9.092641059381428,3.5723361337032666,85.18017002090957,85.18017002090957,126.40893223550205,0.5269964127012631
1542,mp-545756,4.2625,7.786058,5.202573,7.849197872926188,86.1025423006188,90.0,90.0,0.47860666666666646
1543,mp-1443513,2.5202999999999998,7.662624758590818,7.662624758590818,7.662625560114627,60.13647610697214,60.13647610697214,60.13647562481007,8.488322734587673
1544,mp-1171010,1.8920999999999997,4.486155,5.466677,7.060908,90.0,90.0,90.0,0.6548969067609163
1545,mp-505702,3.3262,5.164202760132681,5.164202760132681,4.507312,90.0,90.0,120.00000973818698,0.17719999999999997
1546,mp-1021464,2.7965999999999998,6.3952972707813975,6.3952972707813975,6.3952972707813975,107.49424483164239,107.49424483164239,113.50193247485662,0.7814516199908589
1547,mp-863745,4.1259,5.213853,6.690752387526234,7.583714866199942,91.7263271513557,89.84927543561126,112.07749276415205,0.13262847946442655
1548,mp-772813,0.6280000000000001,6.191270022670632,9.990371433944485,11.719883593605653,90.00565197383442,100.14520368315735,89.9907068156274,0.3092784166410582
1549,mp-28508,0.9847,4.770777,5.684785748398,10.17510644294422,90.14598706821114,90.94091079749089,90.05634046264342,1.2530310950403845
1550,mp-583836,1.3085000000000002,8.398984176299477,8.398984176299477,8.398984176299477,141.21614359849016,141.21614359849016,56.01132885215539,1.502249808236987
1551,mp-675511,2.026,7.5267430088445595,7.526742183165863,5.819087310000352,90.00003261099896,89.99998611687462,120.00325765840947,0.5668800000000002
1552,mp-753535,1.7527,5.918435860776477,5.918435860776477,5.918435646988907,58.492937849349076,58.492937849349076,58.49293268922221,0.883264743666866
1553,mp-568968,1.4785000000000001,5.731756862935657,5.731756862935657,5.731756862935657,114.17139755425394,109.94218795981321,104.4455922719528,0.17859499999999998
1554,mp-557632,3.5239000000000003,4.772241000018649,10.362501679688018,9.537693261084465,62.83094985535864,90.00007174821076,90.0003100409121,0.21153629873366267
1555,mp-753821,3.6286,5.5952374008048125,5.595236217596626,5.595227526549211,138.47327216651263,138.47338021881959,60.17904671917282,0.43431492940031424
1556,mp-1193265,1.9982,7.516910006204943,7.516923007298797,7.516873003073951,90.00269824674365,89.99814021628133,89.99573156467754,0.15423000000000003
1557,mp-3716,0.3309999999999995,4.824588035846377,7.710389000325795,8.667901065287143,90.00102091369969,89.9860037092611,90.00029119071237,0.2853433333333337
1558,mp-765046,0.9141999999999999,6.061535,7.358623,9.950022,90.0,90.0,90.0,0.22725943881221797
1559,mp-754406,1.1851000000000003,5.559229011290221,5.559229771874639,5.853366571913919,118.35117376745657,118.35116578809244,90.00000451639043,0.6121150500815109
1560,mp-607953,0.08639999999999998,3.122415,4.751127,9.437246120089748,89.89409931262021,90.0,90.0,0.24532786734330994
1561,mp-1019791,4.9228,5.27495590235454,5.823957961801065,9.047422575822022,100.94893088827955,91.13712173436225,113.4577890346152,0.6642757764226246
1562,mp-29966,3.0677000000000003,5.332716140986786,5.332716140986786,6.247733396415776,88.56111871814193,88.56111871814193,91.59276405450491,0.08604999999999999
1563,mp-28130,1.4379999999999997,7.778644,5.171685,6.380644421210447,68.2879438156386,90.0,90.0,0.04816104286661573
1564,mp-754339,1.8125,6.418726,5.496138,9.13377981691616,86.62902139460057,90.0,90.0,0.3366685598573689
1565,mp-18661,5.3392,5.791927557512647,5.79205833803586,8.317394050181626,89.99911699072152,90.00040287477835,89.98530676239851,0.47760683715792857
1566,mp-1020019,5.3528,5.748438000017049,5.748442000017048,8.052242000047254,90.0002747351986,89.9997181491979,90.00000000033984,0.8691719532405542
1567,mp-556850,2.3195,8.447033,8.447033,8.447033,90.0,90.0,90.0,1.4518299999999995
1568,mp-16793,0.0,5.20986381356154,5.20986381356154,7.387491388833018,60.598378712349266,60.598378712349266,30.4408708496429,0.14686999999999995
1569,mp-643378,0.1759999999999997,5.465863,9.035989,10.052948,90.0,90.0,90.0,0.16553500000000002
1570,mp-18775,1.7147,8.326318,4.77164,7.617650780868601,75.57774874922379,90.0,90.0,1.1190898148445736
1571,mp-18789,2.9854,5.179295760036255,8.945721920043317,9.798064240090051,89.9996963269718,90.00041762886914,90.00008829821488,0.06467333333333335
1572,mp-626500,4.6734,5.400268,5.520821,5.583806279310288,60.906523854622925,90.0,90.0,1.0133562895211619
1573,mp-674350,1.7973,5.265917,6.697144,9.760577,90.0,90.0,90.0,0.09366102150211805
1574,mp-504460,3.7836,4.676922765273426,4.92281897,6.050956317089349,90.0,89.99767597678257,90.0,0.16958334333396238
1575,mp-554515,3.0704000000000002,3.1869302910053823,3.1869318608166335,3.18693158,60.000002914822076,59.999986620478744,59.99999526923677,0.08435
1576,mp-998412,0.9083000000000001,7.31278106,7.31278106,7.31278106,90.0,90.0,90.0,1.3385623354500698
1577,mp-1048795,3.0904,4.412199717226181,4.412199717226181,4.412199717226181,60.00000000000001,60.00000000000001,60.00000000000001,5.387900039388005
1578,mp-780671,0.6686000000000005,5.444334324400733,5.4443353131789,5.568626663420406,105.34677425368848,105.34678121202951,117.29647979225727,6.607117165905063
1579,mp-561446,3.0678,4.93826455,5.3661412,6.23230298,90.0,90.0,90.0,1.1099140316258733
1580,mp-18984,3.5821000000000005,5.19841338,5.3902522,6.97460796,90.0,90.0,90.0,0.644563724830288
1581,mp-14420,4.4309,6.511133609037523,6.511133609037523,4.744765,90.0,90.0,119.99999602743992,0.349745
1582,mp-11175,2.7311999999999994,5.05649033,5.056490149468126,16.52603266,90.0,90.0,119.99998840654958,0.18647019520556093
1583,mp-761124,0.4788,4.366780708872766,4.366778092957424,4.366782370000119,59.99993960429735,59.99998749218975,59.999938117132366,0.30894405869024244
1584,mp-530399,5.2491,5.961938173144585,5.961938173144585,6.57899674,90.0,90.0,109.63841392539196,0.0
1585,mp-642999,3.9281,4.202093867420027,4.202093867420027,4.947819,90.0,90.0,119.99999791260723,0.296621100227209
1586,mp-16577,6.9952000000000005,4.600326295647526,4.6003258118310075,4.60032803,109.47122201283106,109.47121985348775,109.47121762994277,0.13383140849591327
1587,mp-961673,0.9852000000000007,7.268702742993553,7.268702742993553,7.268702742993553,60.00000000000001,60.00000000000001,60.00000000000001,1.7293600406776217
1588,mp-1009088,0.4035999999999995,5.97188355,5.97188355,5.97188355,90.0,90.0,90.0,0.10721999999999993
1589,mp-703459,5.5287,6.256542655076576,6.25654327089994,6.256544007683898,60.443348827129796,60.44334559810917,60.44335175754958,0.34695929718052015
1590,mp-753402,0.4507000000000003,5.77708581,7.51246858,11.25318729,90.0,90.0,90.0,0.643233265542137
1591,mp-25971,3.2613000000000003,4.8020775258119865,4.802077363592989,7.73188891,90.0,90.0,96.84993357469351,1.260286788500365
1592,mp-8686,2.0080999999999998,4.26464444,7.42236288,14.53650438,90.0,90.0,90.0,0.08156666666666663
1593,mp-5920,0.05269999999999975,4.8323731594668065,9.13555697633076,11.198688232273845,86.72872467259843,77.54009864099098,74.66384675918609,0.5943800000000006
1594,mp-23617,5.930999999999999,4.339747670489088,4.33974672700834,13.93579439,90.0,90.0,105.31080255016948,0.4798341454529734
1595,mp-1104686,2.409,7.341016997322593,7.341017560040731,7.489858708910173,119.34476036828016,119.344766659867,90.00000693391554,0.23641891837585763
1596,mp-510293,2.4633000000000003,8.12809742,8.12809742,9.29739807,90.0,90.0,90.0,1.4035519121143742
1597,mp-35031,0.9451999999999998,9.82386422,9.82386422,9.82386422,90.0,90.0,90.0,0.3271266765337245
1598,mp-1222,0.3638999999999992,12.908354887457373,12.90826948460085,6.469676780013361,89.99976784558359,90.00013511358931,119.99929242601547,0.43432
1599,mp-985584,2.2883000000000004,7.415309399721194,7.27583856,16.53131591059926,90.0,103.36286148081678,90.0,0.9288300000000002
1600,mp-33319,3.3108,5.427347044608639,6.7741517719797715,6.774151915523761,80.7655833194427,66.3847814888161,66.38480081201163,86.09419987021847
1601,mp-28891,4.2804,4.177505569792351,4.177504798467917,4.17750432,59.9999958702279,60.00000197799003,59.99999063912678,0.8184514267829233
1602,mp-1048765,1.5252,4.7876809,4.83552278,6.64964392,90.0,90.0,90.0,1.8711419256091768
1603,mp-755674,0.6371000000000002,5.461854368343973,5.890182383650314,5.735489327331898,88.65343851634793,91.76117640083292,92.08455593519979,3.7256938088548694
1604,mp-568970,1.5941,6.040087740119178,6.040087740119178,6.040087740119178,60.00000000000001,60.00000000000001,60.00000000000001,0.42160908303783023
1605,mp-757722,2.8891,6.472637582390736,6.472637582390736,3.847131,90.0,90.0,108.57660122713797,0.4174471394080999
1606,mp-546285,0.8196000000000001,5.369832,5.442564177870666,5.853252527511008,90.80238796472939,115.98376248747596,119.39498322717195,2.1366404153292464
1607,mp-555978,1.7739000000000003,3.6685966606716254,3.6685966606716254,3.6685966606716254,123.81351241262263,122.19190558369193,84.87963607933133,1.6045568512748836
1608,mp-13305,0.06550000000000011,7.03220918,7.032209140222611,7.032209428791262,60.00000086686323,59.99999646629048,59.999995108854236,0.44717999999999997
1609,mp-552,0.03819999999999979,6.286889227432605,6.286889227432605,7.783137770820323,113.83416500956612,113.83416500956612,90.03913641852871,0.2996147016564566
1610,mp-754222,2.024,4.641534221102141,4.641534221102141,4.961361489732643,120.14039516574188,120.14039516574188,90.14159807599596,0.151875
1611,mp-757447,2.9462,7.604095431588505,7.604094570454753,7.604094349590912,46.95364595558445,46.95364320325455,46.95363863325928,0.11130666666666668
1612,mp-758196,3.0322999999999998,5.964619747757017,5.964630124700247,6.975792880000003,90.00000233994493,89.99999704334095,120.00143403439094,0.281347910157513
1613,mp-1185571,3.8922,4.951552340690371,4.9515790017371994,10.944482610437863,89.9991936916332,90.00095509345331,120.00122658221636,0.22983804624126092
1614,mp-29104,2.5854,5.844943,5.567125,9.523064678177084,54.89942791108431,90.0,90.0,1.6940658945086005e-21
1615,mp-1018100,0.9179000000000004,7.680435,7.680435,8.007301,90.0,90.0,90.0,0.10574158268275771
1616,mp-696308,4.0448,4.78317068,6.056448923207505,6.057494108722209,119.99430252151254,90.0,90.0,0.027548525902419414
1617,mp-2340,1.7361,6.771139126183718,6.77022780444037,17.969644510061116,89.99989249809737,90.00029741116956,120.00207047236495,0.27207701231934267
1618,mp-37906,2.2706999999999997,6.357406651837215,6.357407017746545,7.4409870842311925,115.2892639795415,115.28926325717295,90.00000411216179,0.4586588016603268
1619,mp-625455,4.042,10.355293421792451,10.355293421792451,6.105283,90.0,90.0,119.99999630585998,1.0511827243306882
1620,mp-13654,0.5752000000000006,5.93104729807405,5.931046902262552,7.164859432213996,114.44996262336801,114.44995518836339,90.00000880517564,0.9941034879441951
1621,mp-23672,5.506399999999999,9.040778,9.040778,9.040778,90.0,90.0,90.0,0.1862681687398366
1622,mp-555186,2.3137,8.826440490825902,8.826440490825902,8.826440490825902,96.12957001337375,96.12957001337375,141.85457155855244,0.9119285290426905
1623,mp-1019566,2.1462,3.9260905611848793,3.9260905611848793,12.83145211748152,81.1999343336093,81.1999343336093,59.99999054334298,0.6976895263733892
1624,mp-18168,3.8996000000000004,4.277562449248521,4.277562449248521,4.1904213077245585,76.67814978432152,76.67814978432152,85.5465741313244,0.4263777504748577
1625,mp-625113,1.5297,5.003834068982469,6.663544799003997,6.663951771401507,81.89814892971192,67.94506859374225,67.94819580757697,1.0230804961722397
1626,mp-753277,0.8886000000000001,5.350307890000075,5.350307890000075,11.96787127,90.0,90.0,90.0,0.6706941131395145
1627,mp-22464,0.6064,7.058611188325674,7.058611436684705,7.05861194,109.47122467657383,109.47122540816173,109.47121517777845,0.41699714795187753
1628,mp-778819,2.9983,4.797626,6.4615758983376494,7.281215804366053,80.53211678170298,71.25506166635628,75.12348898756267,0.42377241179670955
1629,mp-555606,4.2524999999999995,7.560769288425219,7.560769288425219,5.607456,90.0,90.0,106.70394830642205,0.27069999999999994
1630,mp-998569,3.2685,5.354936453074881,5.3549377798400375,6.914448174173236,106.55578818073545,106.55579814536435,101.08775493740715,0.10277122846400162
1631,mp-14175,2.3973,7.85067281101034,7.85067281101034,7.85067281101034,122.09800216859307,122.09800216859308,86.40301037017048,1.8061299999999998
1632,mp-753212,3.1068000000000002,5.906264,5.93949,8.35541,90.0,90.0,90.0,0.9498973284518828
1633,mp-10341,2.9532,6.829114166364917,6.829114166364917,6.829114166364917,138.21066049802374,106.49901584520275,88.30386151102732,0.10794718451865112
1634,mp-754743,0.6480999999999999,9.141085,9.141085,9.141085,90.0,90.0,90.0,0.5383526415835627
1635,mp-770192,0.23320000000000007,5.14028806,10.22889757,13.92659557,90.0,90.0,90.0,2.52378077983784
1636,mp-863076,2.3148,8.844175920723478,8.844175920723478,8.360326,90.0,90.0,119.99999940696654,2.422482152508446
1637,mp-1029857,2.4058,9.112394470613518,9.112165109805057,5.265135020706143,89.9992960373207,90.001857595238,119.99928223604405,0.2345658893040504
1638,mp-859876,2.3442,7.876904894455944,7.876904894455944,10.349617,90.0,90.0,120.00000751268789,0.5354879466430594
1639,mp-561543,8.0368,6.623267,4.433524,9.261809823652825,88.80457083736458,90.0,90.0,0.04529000000000003
1640,mp-644419,3.5253,3.647717,3.863136,7.344735620199545,80.79156826639583,90.0,90.0,0.30174999999999996
1641,mp-37405,0.5045999999999999,4.75925138,6.596278339380863,8.437247572627335,111.5063537649695,90.0,90.0,0.06857999999999992
1642,mp-754445,2.7927999999999997,10.42076554914988,10.42076554914988,8.375799,90.0,90.0,145.59204862903817,0.4114971325371901
1643,mp-557391,4.7886999999999995,5.063307,8.825445,11.013397,90.0,90.0,90.0,0.23592273438564576
1644,mp-706430,3.9184,7.22610557687251,7.22610557687251,7.22610557687251,109.47122063449069,109.47122063449069,109.47122063449069,0.5591698611334485
1645,mp-1046724,1.1028,5.387632,9.06316,13.575819,90.0,90.0,90.0,2.3760557490882577
1646,mp-657176,5.8747,7.485009,7.485009,5.043979,90.0,90.0,90.0,0.6430514549160645
1647,mp-9270,1.0700999999999992,3.50558,5.766148066758258,6.1270798153831,116.59449548869968,106.33201443098959,90.61490711831266,0.16587999999999997
1648,mp-24052,1.8729999999999998,4.276298452545379,4.276298452545379,4.429754639261299,71.60769411141807,71.60769411141807,70.76810895955511,0.6643299999999999
1649,mp-5055,1.4002999999999999,3.4264999601044797,3.4264999601044797,4.440165,90.0,90.0,119.99999922969023,0.2542506397238792
1650,mp-6094,4.5952,3.3954097261075873,3.3954097261075873,4.585407,90.0,90.0,119.9999946632136,0.33107
1651,mp-984350,0.5673000000000004,5.4305562,6.17575005,8.6092703,90.0,90.0,90.0,0.7991699999999996
1652,mp-380,1.2004,5.172536,6.322752596563304,6.753431569419357,83.646631087889,85.03964538315653,81.2975866396524,0.06979125103908743
1653,mp-555342,3.3314999999999997,4.22856732,4.12049823612693,5.7479244981162,69.44840053641182,90.0,90.0,0.5524933333333334
1654,mp-28477,5.2387,6.25770610713175,6.25770610713175,5.988627913234383,88.57680362431255,88.57680362431255,92.31435517196921,2.5921700000000003
1655,mp-31454,0.665,6.729571179033475,6.729571179033475,6.729571179033475,131.43925380267058,131.39357597585075,71.15231901975699,1.1251532211019457
1656,mp-4024,0.8957999999999995,6.855041679256005,6.855041679256005,6.855041679256005,105.64616604944929,105.64616604944929,117.42637327641357,0.71332
1657,mp-642725,5.3294999999999995,5.059221628816427,5.059199239385164,5.059352072749927,99.47225561494697,99.47895383034334,132.12232749066956,0.9465211914690554
1658,mp-6853,3.9122000000000003,6.024158853367829,6.024158853367829,9.820329440492564,88.81239026371153,88.81239026371153,129.13421536736416,2.6791482092881838
1659,mp-3996,3.0694,3.805912,8.062578,10.370815,90.0,90.0,90.0,0.6465968319855482
1660,mp-30925,2.2049000000000003,6.720786402572545,6.720786402572545,6.720786402572545,110.80195787235184,110.80195787235184,106.84132450620586,0.20423725422220326
1661,mp-18361,1.1294,6.55471648,6.84681982,8.27528724,90.0,90.0,90.0,0.4407841351500755
1662,mp-12804,0.0,5.376185,6.981762558307465,7.008973446578393,101.61352576346812,90.13073700505429,90.17497909726715,1.0616568536019537
1663,mp-1025276,1.0377,7.26320687,7.38776068,12.96582661,90.0,90.0,90.0,2.404338269108571
1664,mp-6661,3.0661000000000005,7.170184,7.170184,4.863057,90.0,90.0,90.0,0.06107988845866573
1665,mp-19376,1.7771999999999997,5.342999509464042,10.407900795754157,6.319919592832254,90.00158636463799,89.99920651700988,78.16216038558731,3.810594511214902
1666,mp-1189914,1.6859000000000006,3.7318661153209933,9.672514158892662,6.170274392700295,89.277066216046,90.01123524134704,89.97178431756659,1.132148451523699
1667,mp-775196,0.0,3.06377626,6.59143622,6.60578835,90.0,90.0,90.0,0.6388980520377323
1668,mp-684798,0.0,4.9836,5.873776,6.0827204321956145,71.5829232955027,90.0,90.0,1.6903884072259645
1669,mp-12022,1.7969,2.953461472674056,5.059765208936972,9.977267169971244,89.99968374094018,90.00092914646753,89.99998599652426,2.0951611048556624
1670,mp-770967,3.7512999999999996,4.786750950999077,4.447569989352328,7.00436625696095,89.99234614560996,137.01809010054623,117.68770378408405,0.38126010203009697
1671,mp-557930,6.2919,4.5114711713436675,9.283678810036191,7.897135966454801,76.2286855959097,105.82263935988128,74.87724098948044,0.039015000000000015
1672,mp-757174,0.0,5.485933844304359,5.485933844304359,15.01527800090468,87.3628618013011,87.3628618013011,59.17519966321161,0.4541605704676379
1673,mp-753300,0.9079,5.591128228129006,5.591128228129006,5.591128179460922,55.67780867660639,55.67780867660639,55.677805102789904,0.48394
1674,mp-850916,0.0,5.156276,5.377197947043144,7.4586296946409,86.94777513163035,89.99483014156176,89.9222800521674,3.631597875157905
1675,mp-996959,1.3059,4.632034470492095,4.631953992622513,6.126538532649128,90.0000607158701,89.99969449742032,90.00165925853418,0.06634483463067525
1676,mp-35308,2.5202,7.997266644975769,7.997266644975769,9.770984748071712,113.9288381083957,113.9288381083957,90.18632793648754,0.5571295916303558
1677,mp-1029378,4.4678,5.284985764483856,5.284985764483856,3.842147225240074,86.14324581646495,86.14324581646495,110.05952684945055,1.4162983233062167
1678,mp-27047,1.4867000000000004,5.163089,5.751378644962354,6.603045027998371,89.22178468973166,89.80317524455214,89.81296133720937,0.681747625665099
1679,mp-7447,0.6811999999999999,5.578732526365644,5.578732526365644,5.578731957265199,56.09248260760182,56.09248260760182,56.092487324827054,0.29415512195232446
1680,mp-771971,0.6248999999999998,8.086357813932363,8.086357813932363,8.123550789802449,66.19217809033888,66.19217809033888,40.34737003044625,0.3033500646118278
1681,mp-753533,1.1158000000000001,5.190172,5.447546937524449,6.708156255158417,89.85625008499805,89.64854403644846,89.96638536135094,0.33711
1682,mp-5967,1.0431999999999997,6.518242,4.911029,8.614671301611573,85.64700106542709,90.0,90.0,1.042387090329083
1683,mp-7908,1.6250999999999998,5.553190374889556,8.238163822318782,8.20963462906249,104.59526245336474,91.56232346897485,88.52521273473465,0.06068717599366732
1684,mp-626073,4.5931999999999995,8.534255,5.00424,5.291653179377689,88.97898129303013,90.0,90.0,1.443861547700299
1685,mp-4937,3.4515000000000002,5.9480205003739695,5.9480205003739695,9.53639,90.0,90.0,120.00000556562892,0.04944
1686,mp-34034,1.1637,5.93306391,5.93306391,5.93306391,90.0,90.0,90.0,0.3716926365291623
